849,2024-11-02 18:32:00.000000,2024-11-02 18:32:02.000000,2024-11-02 18:36:43.000000,Dispečer ukončil hovor,Žiadna,Otrokovice,88,1774
850,2024-07-02 13:49:00.000000,2024-07-02 13:49:04.000000,2024-07-02 13:55:21.000000,Volajúci ukončil hovor,Vysoká,Pribovce,100,2112
851,2024-02-25 11:00:00.000000,2024-02-25 11:00:13.000000,2024-02-25 11:04:50.000000,Volajúci ukončil hovor,Stredná,Praha 2,7,856
852,2024-11-06 17:29:00.000000,2024-11-06 17:29:11.000000,2024-11-06 17:33:17.000000,Volajúci ukončil hovor,Nízka,Tvrdosovce,58,2561
853,2024-02-12 17:09:00.000000,2024-02-12 17:09:08.000000,2024-02-12 17:13:28.000000,Volajúci ukončil hovor,Stredná,Nove Zamky,93,707
854,2024-06-26 12:47:00.000000,2024-06-26 12:47:14.000000,2024-06-26 12:56:15.000000,Volajúci ukončil hovor,Stredná,Prasnik 261,17,505
855,2024-02-17 12:09:00.000000,2024-02-17 12:09:12.000000,2024-02-17 12:11:04.000000,Volajúci ukončil hovor,Vysoká,Trinec 5,15,5
856,2024-03-05 14:10:00.000000,2024-03-05 14:10:14.000000,2024-03-05 14:19:45.000000,Volajúci ukončil hovor,Vysoká,Teplicka nad Vahom,80,65
857,2024-11-09 17:31:00.000000,2024-11-09 17:31:07.000000,2024-11-09 17:40:04.000000,Volajúci ukončil hovor,Stredná,Detva,89,2409
858,2024-06-07 16:53:00.000000,2024-06-07 16:53:13.000000,2024-06-07 16:58:08.000000,Volajúci ukončil hovor,Stredná,Sala,40,2706
859,2024-02-25 14:08:00.000000,2024-02-25 14:08:10.000000,2024-02-25 14:09:05.000000,Volajúci ukončil hovor,Nízka,Bela nad Cirochou,25,2333
860,2024-07-11 09:39:00.000000,2024-07-11 09:39:09.000000,2024-07-11 09:45:58.000000,Volajúci ukončil hovor,Stredná,Tornala,79,423
861,2024-03-09 17:16:00.000000,2024-03-09 17:16:11.000000,2024-03-09 17:22:54.000000,Volajúci ukončil hovor,Nízka,Borovce,16,2581
862,2024-09-12 12:24:00.000000,2024-09-12 12:24:07.000000,2024-09-12 12:26:20.000000,Volajúci ukončil hovor,Nízka,Rimavska Sobota,25,1033
863,2024-06-09 18:21:00.000000,2024-06-09 18:21:13.000000,2024-06-09 18:23:07.000000,Volajúci ukončil hovor,Nízka,Trencin,46,1992
864,2024-06-10 09:25:00.000000,2024-06-10 09:25:09.000000,2024-06-10 09:28:06.000000,Volajúci ukončil hovor,Stredná,Nove Zamky,44,502
865,2024-07-01 13:29:00.000000,2024-07-01 13:29:06.000000,2024-07-01 13:37:57.000000,Volajúci ukončil hovor,Vysoká,Pelhrimov,28,1169
866,2025-01-05 19:29:00.000000,2025-01-05 19:29:05.000000,2025-01-05 19:30:23.000000,Dispečer ukončil hovor,Stredná,Zilina-Visnove,48,2974
867,2024-10-06 16:08:00.000000,2024-10-06 16:08:04.000000,2024-10-06 16:13:30.000000,Volajúci ukončil hovor,Stredná,Cadca,54,781
868,2024-04-13 09:17:00.000000,2024-04-13 09:17:02.000000,2024-04-13 09:26:09.000000,Dispečer ukončil hovor,Vysoká,Piesrany,92,1649
869,2024-07-08 08:53:00.000000,2024-07-08 08:53:12.000000,2024-07-08 09:01:09.000000,Volajúci ukončil hovor,Stredná,Zlate Klasy,5,1651
870,2024-06-30 12:18:00.000000,2024-06-30 12:18:03.000000,2024-06-30 12:22:18.000000,Volajúci ukončil hovor,Nízka,Kuty,5,142
871,2024-06-12 09:12:00.000000,2024-06-12 09:12:11.000000,2024-06-12 09:18:20.000000,Dispečer ukončil hovor,Stredná,Presov,23,10
872,2024-06-10 12:32:00.000000,2024-06-10 12:32:01.000000,2024-06-10 12:36:02.000000,Dispečer ukončil hovor,Vysoká,Dolny Hricov,37,2126
873,2024-09-30 18:06:00.000000,2024-09-30 18:06:13.000000,2024-09-30 18:08:36.000000,Volajúci ukončil hovor,Stredná,Staskov,16,2410
874,2024-05-12 14:35:00.000000,2024-05-12 14:35:13.000000,2024-05-12 14:43:45.000000,Volajúci ukončil hovor,Vysoká,Turcianske Teplice,81,836
875,2024-10-05 08:07:00.000000,2024-10-05 08:07:07.000000,2024-10-05 08:08:48.000000,Volajúci ukončil hovor,Žiadna,Solcany,31,357
876,2024-07-08 13:27:00.000000,2024-07-08 13:27:05.000000,2024-07-08 13:36:14.000000,Volajúci ukončil hovor,Stredná,Trencin 5,38,1776
877,2024-06-24 16:35:00.000000,2024-06-24 16:35:03.000000,2024-06-24 16:37:22.000000,Volajúci ukončil hovor,Vysoká,Dolne Vestenice,5,1461
878,2024-07-09 14:12:00.000000,2024-07-09 14:12:03.000000,2024-07-09 14:13:00.000000,Dispečer ukončil hovor,Nízka,Horne Hamre,50,1598
879,2025-01-11 15:59:00.000000,2025-01-11 15:59:03.000000,2025-01-11 16:06:48.000000,Volajúci ukončil hovor,Stredná,Svedernik,99,2137
880,2024-04-30 15:08:00.000000,2024-04-30 15:08:09.000000,2024-04-30 15:16:36.000000,Volajúci ukončil hovor,Stredná,Bludov,54,981
881,2024-04-11 16:59:00.000000,2024-04-11 16:59:11.000000,2024-04-11 17:05:49.000000,Volajúci ukončil hovor,Nízka,Hodonin,16,1972
882,2024-03-31 13:37:00.000000,2024-03-31 13:37:12.000000,2024-03-31 13:43:03.000000,Volajúci ukončil hovor,Stredná,Sulov,69,2038
883,2024-09-27 14:34:00.000000,2024-09-27 14:34:06.000000,2024-09-27 14:42:53.000000,Dispečer ukončil hovor,Nízka,Castkovce,16,1702
884,2024-12-29 13:15:00.000000,2024-12-29 13:15:05.000000,2024-12-29 13:17:45.000000,Volajúci ukončil hovor,Vysoká,Martin,54,974
885,2024-10-10 18:25:00.000000,2024-10-10 18:25:13.000000,2024-10-10 18:32:33.000000,Volajúci ukončil hovor,Vysoká,Zubrohlava,71,2030
886,2024-07-09 18:29:00.000000,2024-07-09 18:29:10.000000,2024-07-09 18:35:40.000000,Dispečer ukončil hovor,Žiadna,Velke Zaluzie,14,59
887,2024-07-10 08:21:00.000000,2024-07-10 08:21:04.000000,2024-07-10 08:27:51.000000,Volajúci ukončil hovor,Vysoká,Ruzomberok,84,753
888,2024-03-30 16:49:00.000000,2024-03-30 16:49:02.000000,2024-03-30 16:57:57.000000,Volajúci ukončil hovor,Stredná,Praha,19,2437
889,2024-12-23 13:27:00.000000,2024-12-23 13:27:06.000000,2024-12-23 13:28:50.000000,Volajúci ukončil hovor,Žiadna,Spacince-Trnava,96,1019
890,2024-08-23 12:40:00.000000,2024-08-23 12:40:12.000000,2024-08-23 12:44:21.000000,Dispečer ukončil hovor,Stredná,Most,56,1376
891,2024-03-27 14:36:00.000000,2024-03-27 14:36:04.000000,2024-03-27 14:41:33.000000,Volajúci ukončil hovor,Stredná,Drahovce,50,1386
892,2024-10-30 12:39:00.000000,2024-10-30 12:39:14.000000,2024-10-30 12:44:11.000000,Volajúci ukončil hovor,Nízka,Petrovice,32,1385
893,2024-10-19 10:41:00.000000,2024-10-19 10:41:13.000000,2024-10-19 10:43:53.000000,Dispečer ukončil hovor,Vysoká,Uhrovec,71,2548
894,2024-11-26 17:29:00.000000,2024-11-26 17:29:01.000000,2024-11-26 17:33:43.000000,Dispečer ukončil hovor,Nízka,Hnusta,66,332
895,2025-01-27 18:19:00.000000,2025-01-27 18:19:03.000000,2025-01-27 18:22:25.000000,Dispečer ukončil hovor,Žiadna,Velky Krtis,14,511
896,2024-05-09 09:27:00.000000,2024-05-09 09:27:07.000000,2024-05-09 09:28:44.000000,Volajúci ukončil hovor,Nízka,Hrinova,27,2107
897,2024-04-02 10:45:00.000000,2024-04-02 10:45:14.000000,2024-04-02 10:48:39.000000,Volajúci ukončil hovor,Nízka,Rapovce,79,2355
898,2024-03-15 15:19:00.000000,2024-03-15 15:19:02.000000,2024-03-15 15:22:44.000000,Volajúci ukončil hovor,Stredná,Banov,53,940
899,2024-09-28 11:21:00.000000,2024-09-28 11:21:08.000000,2024-09-28 11:25:13.000000,Dispečer ukončil hovor,Nízka,Nalepkovo,81,2293
900,2024-07-14 09:58:00.000000,2024-07-14 09:58:09.000000,2024-07-14 10:02:47.000000,"Chyba (strata signálu, vybitá batéria)",Nízka,Turzovka,97,1120
901,2024-11-25 16:23:00.000000,2024-11-25 16:23:03.000000,2024-11-25 16:30:09.000000,Volajúci ukončil hovor,Stredná,Plevnik,4,2588
902,2025-01-21 13:44:00.000000,2025-01-21 13:44:13.000000,2025-01-21 13:47:16.000000,"Chyba (strata signálu, vybitá batéria)",Stredná,Frydek Mistek,53,2418
903,2024-06-13 16:10:00.000000,2024-06-13 16:10:11.000000,2024-06-13 16:13:25.000000,Dispečer ukončil hovor,Stredná,Poltar,36,1679
904,2024-05-09 10:58:00.000000,2024-05-09 10:58:09.000000,2024-05-09 11:03:57.000000,Dispečer ukončil hovor,Vysoká,Ostrava 3,40,1744
905,2024-09-02 17:38:00.000000,2024-09-02 17:38:06.000000,2024-09-02 17:43:03.000000,Volajúci ukončil hovor,Nízka,Plzen,10,1958
906,2024-02-23 15:22:00.000000,2024-02-23 15:22:05.000000,2024-02-23 15:24:50.000000,Volajúci ukončil hovor,Žiadna,Samorin,55,1172
907,2025-01-21 18:03:00.000000,2025-01-21 18:03:15.000000,2025-01-21 18:07:17.000000,Volajúci ukončil hovor,Nízka,Dolny Stal,41,71
908,2024-06-05 19:10:00.000000,2024-06-05 19:10:15.000000,2024-06-05 19:18:33.000000,Volajúci ukončil hovor,Stredná,Karlovy Vary,96,1094
909,2024-06-14 10:06:00.000000,2024-06-14 10:06:11.000000,2024-06-14 10:07:52.000000,Volajúci ukončil hovor,Vysoká,Radola,24,1246
910,2024-10-12 11:24:00.000000,2024-10-12 11:24:12.000000,2024-10-12 11:29:36.000000,Volajúci ukončil hovor,Nízka,Travnica,75,426
911,2024-03-07 17:42:00.000000,2024-03-07 17:42:02.000000,2024-03-07 17:50:33.000000,Volajúci ukončil hovor,Stredná,Trencianske Jastrabi,78,2945
912,2024-09-21 18:13:00.000000,2024-09-21 18:13:14.000000,2024-09-21 18:19:51.000000,Dispečer ukončil hovor,Stredná,Dolny Kubin,45,674
913,2024-12-25 13:22:00.000000,2024-12-25 13:22:03.000000,2024-12-25 13:23:24.000000,Volajúci ukončil hovor,Žiadna,Palarikovo,21,372
914,2024-04-24 18:22:00.000000,2024-04-24 18:22:11.000000,2024-04-24 18:28:16.000000,Dispečer ukončil hovor,Stredná,Sklene Teplice,48,2591
915,2024-03-07 12:47:00.000000,2024-03-07 12:47:12.000000,2024-03-07 12:53:54.000000,Volajúci ukončil hovor,Stredná,Pardubice,83,1468
916,2024-10-20 09:59:00.000000,2024-10-20 09:59:04.000000,2024-10-20 10:06:16.000000,Volajúci ukončil hovor,Stredná,Mernik,80,2191
917,2024-03-29 13:51:00.000000,2024-03-29 13:51:02.000000,2024-03-29 14:00:42.000000,Volajúci ukončil hovor,Vysoká,Melcice-Lieskove,43,680
918,2024-10-12 19:50:00.000000,2024-10-12 19:50:04.000000,2024-10-12 19:55:06.000000,Dispečer ukončil hovor,Stredná,Zilina,76,52
919,2024-04-23 12:04:00.000000,2024-04-23 12:04:05.000000,2024-04-23 12:11:02.000000,Volajúci ukončil hovor,Vysoká,Borsky Mikulas,11,2558
920,2025-01-26 16:17:00.000000,2025-01-26 16:17:05.000000,2025-01-26 16:19:13.000000,Dispečer ukončil hovor,Stredná,Vysoka nad Kysucou,73,1607
921,2024-09-20 14:20:00.000000,2024-09-20 14:20:04.000000,2024-09-20 14:25:37.000000,Volajúci ukončil hovor,Nízka,Hul,82,1527
922,2024-11-27 15:46:00.000000,2024-11-27 15:46:13.000000,2024-11-27 15:49:18.000000,Volajúci ukončil hovor,Stredná,Pribor,98,2068
923,2024-09-01 09:12:00.000000,2024-09-01 09:12:08.000000,2024-09-01 09:17:36.000000,Dispečer ukončil hovor,Nízka,Holic,29,2029
924,2024-09-10 10:28:00.000000,2024-09-10 10:28:09.000000,2024-09-10 10:37:04.000000,Dispečer ukončil hovor,Stredná,Kurima,32,1756
925,2024-12-17 16:14:00.000000,2024-12-17 16:14:14.000000,2024-12-17 16:19:34.000000,Volajúci ukončil hovor,Stredná,Lietavska Lucka,24,248
926,2024-08-30 18:19:00.000000,2024-08-30 18:19:06.000000,2024-08-30 18:25:14.000000,Volajúci ukončil hovor,Stredná,Vrutky - Lipovec,7,2859
927,2025-01-05 11:27:00.000000,2025-01-05 11:27:11.000000,2025-01-05 11:36:24.000000,Volajúci ukončil hovor,Nízka,Hniezdne,11,1590
928,2025-02-06 08:02:00.000000,2025-02-06 08:02:12.000000,2025-02-06 08:10:29.000000,Volajúci ukončil hovor,Nízka,Kysucke Nove Mesto,7,798
929,2024-06-02 18:55:00.000000,2024-06-02 18:55:13.000000,2024-06-02 18:57:20.000000,Dispečer ukončil hovor,Vysoká,Brodske,18,223
930,2024-06-14 09:46:00.000000,2024-06-14 09:46:11.000000,2024-06-14 09:52:51.000000,Volajúci ukončil hovor,Nízka,Michalova,23,287
931,2024-09-29 18:28:00.000000,2024-09-29 18:28:02.000000,2024-09-29 18:31:36.000000,Volajúci ukončil hovor,Nízka,Borsky Mikulas,39,510
932,2024-05-30 13:36:00.000000,2024-05-30 13:36:14.000000,2024-05-30 13:40:27.000000,Dispečer ukončil hovor,Stredná,Zemplinske Hamre,15,2590
933,2024-04-28 08:07:00.000000,2024-04-28 08:07:03.000000,2024-04-28 08:09:53.000000,Volajúci ukončil hovor,Nízka,Sklene Teplice,24,2171
934,2024-02-21 14:43:00.000000,2024-02-21 14:43:06.000000,2024-02-21 14:44:32.000000,Dispečer ukončil hovor,Vysoká,Zilina,65,208
935,2024-03-07 08:14:00.000000,2024-03-07 08:14:12.000000,2024-03-07 08:16:24.000000,Dispečer ukončil hovor,Nízka,Trnava,61,1108
936,2024-07-10 18:48:00.000000,2024-07-10 18:48:10.000000,2024-07-10 18:54:03.000000,Volajúci ukončil hovor,Stredná,Ostrovany,90,4
937,2024-08-18 08:54:00.000000,2024-08-18 08:54:11.000000,2024-08-18 08:58:56.000000,Volajúci ukončil hovor,Nízka,Klokocov,49,2671
938,2024-03-15 09:49:00.000000,2024-03-15 09:49:02.000000,2024-03-15 09:55:09.000000,Volajúci ukončil hovor,Stredná,Horna Streda,19,2211
939,2024-11-18 12:48:00.000000,2024-11-18 12:48:15.000000,2024-11-18 12:53:49.000000,Dispečer ukončil hovor,Stredná,Vychodna,50,757
940,2024-09-18 08:15:00.000000,2024-09-18 08:15:03.000000,2024-09-18 08:20:01.000000,Dispečer ukončil hovor,Žiadna,Liptovske Revuce,33,1977
941,2024-11-07 18:29:00.000000,2024-11-07 18:29:13.000000,2024-11-07 18:33:10.000000,Volajúci ukončil hovor,Stredná,Podrecany,81,38
942,2024-02-12 09:16:00.000000,2024-02-12 09:16:05.000000,2024-02-12 09:17:26.000000,Volajúci ukončil hovor,Vysoká,Trencin 8,68,2321
943,2024-12-23 09:10:00.000000,2024-12-23 09:10:08.000000,2024-12-23 09:13:07.000000,Dispečer ukončil hovor,Žiadna,Tesarske Mlynany 269,57,632
944,2024-07-06 10:17:00.000000,2024-07-06 10:17:12.000000,2024-07-06 10:19:29.000000,Dispečer ukončil hovor,Stredná,Vycapy - Opatovce,88,1532
945,2025-02-05 14:56:00.000000,2025-02-05 14:56:11.000000,2025-02-05 14:57:44.000000,Volajúci ukončil hovor,Stredná,Lietava,32,933
946,2024-06-04 17:57:00.000000,2024-06-04 17:57:13.000000,2024-06-04 18:02:15.000000,Volajúci ukončil hovor,Nízka,Trebisov,1,679
947,2024-04-09 13:23:00.000000,2024-04-09 13:23:10.000000,2024-04-09 13:30:31.000000,Dispečer ukončil hovor,Nízka,Radosina,42,367
948,2024-10-24 11:07:00.000000,2024-10-24 11:07:06.000000,2024-10-24 11:16:46.000000,Volajúci ukončil hovor,Žiadna,Vlachovo,10,2165
949,2024-07-18 12:18:00.000000,2024-07-18 12:18:09.000000,2024-07-18 12:26:05.000000,Volajúci ukončil hovor,Stredná,Sabinov,41,1894
950,2024-11-17 14:30:00.000000,2024-11-17 14:30:09.000000,2024-11-17 14:35:07.000000,Volajúci ukončil hovor,Stredná,Lucatin,4,2256
951,2024-03-07 12:00:00.000000,2024-03-07 12:00:10.000000,2024-03-07 12:07:13.000000,Dispečer ukončil hovor,Nízka,Krompachy,78,2866
952,2025-01-01 14:34:00.000000,2025-01-01 14:34:07.000000,2025-01-01 14:43:55.000000,Volajúci ukončil hovor,Stredná,Svitavy,98,1706
953,2024-05-18 17:25:00.000000,2024-05-18 17:25:06.000000,2024-05-18 17:26:31.000000,Volajúci ukončil hovor,Stredná,Strecno,41,1278
954,2024-08-02 18:42:00.000000,2024-08-02 18:42:13.000000,2024-08-02 18:46:00.000000,Volajúci ukončil hovor,Nízka,Spisska Bela,92,1188
955,2025-01-20 15:58:00.000000,2025-01-20 15:58:09.000000,2025-01-20 16:06:33.000000,Volajúci ukončil hovor,Vysoká,Vely Krtis,1,1049
956,2024-10-31 08:30:00.000000,2024-10-31 08:30:06.000000,2024-10-31 08:32:33.000000,Volajúci ukončil hovor,Nízka,Senohrad,26,313
957,2024-11-03 16:09:00.000000,2024-11-03 16:09:10.000000,2024-11-03 16:14:25.000000,Dispečer ukončil hovor,Nízka,Bystricka,78,1402
958,2025-01-27 13:24:00.000000,2025-01-27 13:24:12.000000,2025-01-27 13:25:01.000000,Volajúci ukončil hovor,Stredná,Vrable,38,265
959,2024-08-12 16:44:00.000000,2024-08-12 16:44:14.000000,2024-08-12 16:49:45.000000,Dispečer ukončil hovor,Stredná,Poltar,2,1756
960,2024-11-30 15:40:00.000000,2024-11-30 15:40:15.000000,2024-11-30 15:48:34.000000,Volajúci ukončil hovor,Stredná,Tekovska Breznica,86,1340
961,2024-05-07 12:15:00.000000,2024-05-07 12:15:04.000000,2024-05-07 12:15:41.000000,Volajúci ukončil hovor,Stredná,Vrable,91,426
962,2024-10-13 08:57:00.000000,2024-10-13 08:57:03.000000,2024-10-13 08:58:41.000000,Dispečer ukončil hovor,Stredná,Zelovce,34,846
963,2024-06-06 18:03:00.000000,2024-06-06 18:03:08.000000,2024-06-06 18:12:48.000000,Dispečer ukončil hovor,Nízka,Rudnik,30,1434
964,2024-05-02 09:16:00.000000,2024-05-02 09:16:03.000000,2024-05-02 09:20:08.000000,Volajúci ukončil hovor,Stredná,Neslusa,70,2923
965,2024-03-01 11:30:00.000000,2024-03-01 11:30:08.000000,2024-03-01 11:37:58.000000,Volajúci ukončil hovor,Stredná,Nizny Hrusov,95,2304
966,2024-09-18 08:18:00.000000,2024-09-18 08:18:05.000000,2024-09-18 08:20:05.000000,Dispečer ukončil hovor,Nízka,Nova Ves nad Zitavou,60,1109
967,2024-02-21 16:59:00.000000,2024-02-21 16:59:09.000000,2024-02-21 17:06:50.000000,Volajúci ukončil hovor,Nízka,Liptovsky Ondrej,53,1444
968,2024-03-11 08:03:00.000000,2024-03-11 08:03:15.000000,2024-03-11 08:06:38.000000,Volajúci ukončil hovor,Vysoká,Nitra,59,1225
969,2024-11-21 08:46:00.000000,2024-11-21 08:46:03.000000,2024-11-21 08:47:46.000000,Dispečer ukončil hovor,Vysoká,Turcianske Teplice,58,466
970,2024-11-02 12:37:00.000000,2024-11-02 12:37:08.000000,2024-11-02 12:43:17.000000,Dispečer ukončil hovor,Stredná,Senohrad,64,2526
971,2024-06-23 16:04:00.000000,2024-06-23 16:04:12.000000,2024-06-23 16:07:34.000000,Volajúci ukončil hovor,Nízka,Krasno nad Kysucou,24,2922
972,2024-06-10 10:24:00.000000,2024-06-10 10:24:06.000000,2024-06-10 10:31:48.000000,Volajúci ukončil hovor,Stredná,Moravsky Svaty Jan,27,2812
973,2024-10-13 10:24:00.000000,2024-10-13 10:24:06.000000,2024-10-13 10:30:54.000000,Dispečer ukončil hovor,Stredná,Borsky Mikulas,2,2818
974,2024-11-08 08:56:00.000000,2024-11-08 08:56:13.000000,2024-11-08 09:03:52.000000,Volajúci ukončil hovor,Nízka,Popudinske Mocidlany,10,1668
975,2024-10-20 08:13:00.000000,2024-10-20 08:13:06.000000,2024-10-20 08:21:42.000000,Volajúci ukončil hovor,Nízka,Trinec,35,2608
976,2024-03-14 14:31:00.000000,2024-03-14 14:31:03.000000,2024-03-14 14:32:11.000000,Volajúci ukončil hovor,Stredná,Nacina Ves,18,927
977,2024-12-05 13:02:00.000000,2024-12-05 13:02:08.000000,2024-12-05 13:11:16.000000,Volajúci ukončil hovor,Stredná,Zvoncin,36,223
978,2024-06-14 19:56:00.000000,2024-06-14 19:56:02.000000,2024-06-14 19:56:38.000000,Volajúci ukončil hovor,Vysoká,Pochabany-Velke Host,92,2466
979,2024-05-31 13:09:00.000000,2024-05-31 13:09:13.000000,2024-05-31 13:17:56.000000,Volajúci ukončil hovor,Stredná,Povazska Tepla,19,2670
980,2024-05-08 08:12:00.000000,2024-05-08 08:12:02.000000,2024-05-08 08:20:44.000000,Volajúci ukončil hovor,Stredná,Liptovsky Hradok,77,1311
981,2024-03-22 09:32:00.000000,2024-03-22 09:32:04.000000,2024-03-22 09:33:57.000000,Dispečer ukončil hovor,Stredná,Trencin,6,832
982,2024-10-14 10:38:00.000000,2024-10-14 10:38:02.000000,2024-10-14 10:46:28.000000,Volajúci ukončil hovor,Stredná,Helpa,35,1877
983,2025-01-05 13:18:00.000000,2025-01-05 13:18:01.000000,2025-01-05 13:25:18.000000,Volajúci ukončil hovor,Vysoká,Trnava,96,1517
984,2024-11-01 10:05:00.000000,2024-11-01 10:05:12.000000,2024-11-01 10:13:28.000000,Volajúci ukončil hovor,Vysoká,Banov,5,113
985,2025-01-18 13:54:00.000000,2025-01-18 13:54:02.000000,2025-01-18 13:56:35.000000,Volajúci ukončil hovor,Nízka,Hanusovce nad Toplou,80,1608
986,2024-12-04 08:12:00.000000,2024-12-04 08:12:02.000000,2024-12-04 08:17:27.000000,Dispečer ukončil hovor,Vysoká,Knezeves,72,386
987,2024-10-09 17:22:00.000000,2024-10-09 17:22:13.000000,2024-10-09 17:30:23.000000,Volajúci ukončil hovor,Žiadna,Trnava,42,694
988,2024-06-08 18:54:00.000000,2024-06-08 18:54:04.000000,2024-06-08 18:55:24.000000,Volajúci ukončil hovor,Nízka,Senohrad,81,2547
989,2024-10-18 17:28:00.000000,2024-10-18 17:28:08.000000,2024-10-18 17:33:47.000000,Dispečer ukončil hovor,Nízka,Hronovce,94,752
990,2024-09-02 19:02:00.000000,2024-09-02 19:02:13.000000,2024-09-02 19:08:37.000000,Dispečer ukončil hovor,Nízka,Koseca,58,1946
991,2024-08-12 16:00:00.000000,2024-08-12 16:00:02.000000,2024-08-12 16:08:45.000000,Volajúci ukončil hovor,Nízka,Ochodnica,16,43
992,2024-09-27 12:46:00.000000,2024-09-27 12:46:07.000000,2024-09-27 12:54:08.000000,Dispečer ukončil hovor,Nízka,Patrovec,16,2941
993,2024-11-27 12:12:00.000000,2024-11-27 12:12:12.000000,2024-11-27 12:13:08.000000,Volajúci ukončil hovor,Nízka,Raznany,89,1128
994,2024-05-09 13:13:00.000000,2024-05-09 13:13:08.000000,2024-05-09 13:13:59.000000,Volajúci ukončil hovor,Stredná,Nova Lubovna,79,860
995,2024-06-25 16:42:00.000000,2024-06-25 16:42:02.000000,2024-06-25 16:43:19.000000,Volajúci ukončil hovor,Nízka,Zubrohlava,54,1160
996,2024-02-22 17:45:00.000000,2024-02-22 17:45:15.000000,2024-02-22 17:46:08.000000,Volajúci ukončil hovor,Nízka,Branky,78,2811
997,2024-11-06 14:07:00.000000,2024-11-06 14:07:04.000000,2024-11-06 14:12:00.000000,Dispečer ukončil hovor,Stredná,Radola,45,2334
998,2024-02-19 19:23:00.000000,2024-02-19 19:23:03.000000,2024-02-19 19:25:18.000000,Volajúci ukončil hovor,Vysoká,Nova Bana,68,185
999,2024-06-25 16:25:00.000000,2024-06-25 16:25:08.000000,2024-06-25 16:31:16.000000,Dispečer ukončil hovor,Stredná,Zvolen,41,1742
1000,2024-03-24 18:38:00.000000,2024-03-24 18:38:14.000000,2024-03-24 18:47:41.000000,Dispečer ukončil hovor,Vysoká,Cerenany,99,1382
1001,2024-12-31 18:33:00.000000,2024-12-31 18:33:01.000000,2024-12-31 18:37:52.000000,Volajúci ukončil hovor,Žiadna,Zabreh na Morave,14,1652
1002,2024-04-12 15:19:00.000000,2024-04-12 15:19:04.000000,2024-04-12 15:23:22.000000,Volajúci ukončil hovor,Nízka,Svaty Kriz,25,2454
1003,2024-08-27 18:27:00.000000,2024-08-27 18:27:02.000000,2024-08-27 18:34:41.000000,Volajúci ukončil hovor,Nízka,Sarisske Dravce,71,2212
1004,2024-06-08 13:17:00.000000,2024-06-08 13:17:02.000000,2024-06-08 13:25:48.000000,Dispečer ukončil hovor,Nízka,Hlucin,40,843
1005,2024-11-12 19:20:00.000000,2024-11-12 19:20:14.000000,2024-11-12 19:21:37.000000,Volajúci ukončil hovor,Stredná,Gbelany,87,2695
1006,2024-03-30 15:23:00.000000,2024-03-30 15:23:04.000000,2024-03-30 15:30:26.000000,Volajúci ukončil hovor,Stredná,Prerov,37,2785
1007,2024-09-29 14:37:00.000000,2024-09-29 14:37:11.000000,2024-09-29 14:42:13.000000,Volajúci ukončil hovor,Stredná,Svedernik,40,2148
1008,2024-03-30 11:18:00.000000,2024-03-30 11:18:06.000000,2024-03-30 11:23:53.000000,Volajúci ukončil hovor,Stredná,Jindrichov,70,2039
1009,2024-07-31 08:46:00.000000,2024-07-31 08:46:02.000000,2024-07-31 08:54:01.000000,Volajúci ukončil hovor,Stredná,Stanca-Upor,5,2386
1010,2024-12-28 13:20:00.000000,2024-12-28 13:20:02.000000,2024-12-28 13:21:39.000000,Volajúci ukončil hovor,Vysoká,Podkonice,79,603
1011,2024-09-17 17:28:00.000000,2024-09-17 17:28:01.000000,2024-09-17 17:29:33.000000,Volajúci ukončil hovor,Vysoká,Uherske Hradiste,64,436
1012,2024-02-23 08:01:00.000000,2024-02-23 08:01:12.000000,2024-02-23 08:02:43.000000,Dispečer ukončil hovor,Nízka,Ratnovce,65,2836
1013,2024-04-26 09:23:00.000000,2024-04-26 09:23:04.000000,2024-04-26 09:29:22.000000,Volajúci ukončil hovor,Nízka,Podolie,41,440
1014,2024-10-06 19:00:00.000000,2024-10-06 19:00:09.000000,2024-10-06 19:01:27.000000,Volajúci ukončil hovor,Stredná,Svrcinovec,51,2490
1015,2024-11-30 12:21:00.000000,2024-11-30 12:21:09.000000,2024-11-30 12:28:44.000000,Volajúci ukončil hovor,Nízka,Krasnany,91,2234
1016,2024-05-18 12:21:00.000000,2024-05-18 12:21:09.000000,2024-05-18 12:29:58.000000,Dispečer ukončil hovor,Stredná,Bystricany,67,2064
1017,2024-03-02 19:57:00.000000,2024-03-02 19:57:07.000000,2024-03-02 20:05:12.000000,Dispečer ukončil hovor,Nízka,Lucenec,12,711
1018,2025-02-01 16:07:00.000000,2025-02-01 16:07:01.000000,2025-02-01 16:13:38.000000,Volajúci ukončil hovor,Stredná,Spisske Bystre,24,1850
1019,2024-04-10 12:15:00.000000,2024-04-10 12:15:09.000000,2024-04-10 12:24:38.000000,Dispečer ukončil hovor,Nízka,Krupina,31,1243
1020,2024-07-09 11:14:00.000000,2024-07-09 11:14:11.000000,2024-07-09 11:14:42.000000,Volajúci ukončil hovor,Stredná,Udica,71,645
1021,2024-12-08 13:54:00.000000,2024-12-08 13:54:14.000000,2024-12-08 13:57:27.000000,Dispečer ukončil hovor,Nízka,Makov,31,1411
1022,2024-07-04 17:50:00.000000,2024-07-04 17:50:06.000000,2024-07-04 17:52:04.000000,"Chyba (strata signálu, vybitá batéria)",Nízka,Oravsky Biely Potok,52,2458
